hour, t(sec), P1 (kW), Q1 (kvar), P2 (kW), Q2 (kvar), P3 (kW), Q3 (kvar)
5639, 0.00000, 1194.22, 250.755, 1059.93, 178.13, 1190.07, 247.75
5640, 0.00000, 1203.97, 256.97, 1033.79, 165.453, 1133.44, 219.996
5641, 0.00000, 1114.36, 212.066, 1016.77, 157.558, 1118.37, 213.285
5642, 0.00000, 1031.6, 171.361, 936.168, 117.573, 1012.67, 160.525
5643, 0.00000, 1047.6, 179.662, 937.102, 118.054, 1032.41, 170.522
5644, 0.00000, 1065.58, 188.864, 938.665, 118.808, 1064.63, 187.14
5645, 0.00000, 1076.3, 194.433, 957.964, 128.895, 1061.69, 185.685
5646, 0.00000, 1079.02, 195.47, 962.378, 130.904, 1056.16, 182.808
5647, 0.00000, 1100.67, 207.006, 969.139, 134.683, 1045.15, 177.092
5648, 0.00000, 1074.5, 193.447, 962.348, 130.876, 1046.65, 177.851
5649, 0.00000, 1111.66, 211.678, 983.571, 141.184, 1111.07, 210.347
5650, 0.00000, 1136.46, 223.395, 997.543, 147.72, 1160.7, 234.85
5651, 0.00000, 1166.8, 238.508, 1029.44, 163.804, 1172.78, 240.49
5652, 0.00000, 1172.47, 240.923, 1013.95, 155.257, 1178.29, 242.812
5653, 0.00000, 1229.62, 268.637, 1070.65, 183.498, 1249.61, 278.076
5654, 0.00000, 1240.54, 273.863, 1106.5, 201.474, 1261.23, 284.127
5655, 0.00000, 1245.08, 276.438, 1089.34, 192.536, 1234.07, 270.071
5656, 0.00000, 1205.08, 256.083, 1067.55, 182.005, 1240.59, 273.406
5657, 0.00000, 1295.44, 301.112, 1122.34, 208.538, 1284.66, 294.989
5658, 0.00000, 1283.58, 295.456, 1100.27, 197.438, 1250.63, 277.909
5659, 0.00000, 1320.38, 312.504, 1162.47, 228.258, 1312.25, 307.461
5660, 0.00000, 1396.37, 348.469, 1243.79, 267.32, 1376.51, 337.756
5661, 0.00000, 1406.98, 354.045, 1214.27, 252.892, 1370.64, 335.368
5662, 0.00000, 1347.11, 324.972, 1208.13, 250.431, 1329.7, 315.324
5663, 0.00000, 1268.43, 286.994, 1117.13, 205.924, 1256.38, 279.801
5664, 0.00000, 1240.37, 274.402, 1066.65, 181.769, 1234.16, 270.157
5665, 0.00000, 1237.42, 273.422, 1078.51, 187.833, 1215.92, 261.534
5666, 0.00000, 1225.64, 268.37, 1056.69, 177.426, 1175.88, 241.82
5667, 0.00000, 1141.24, 226.619, 986.529, 142.643, 1141.02, 225.24
5668, 0.00000, 1176.59, 244.255, 1046.34, 172.884, 1150.22, 229.448
5669, 0.00000, 1210.41, 261.574, 1028.49, 163.658, 1161.8, 235.369
5670, 0.00000, 1251.46, 281.36, 1088.73, 193.571, 1187.21, 247.587
5671, 0.00000, 1235.03, 272.67, 1075.22, 186.707, 1228.1, 268.167
5672, 0.00000, 1285.7, 298.025, 1104.76, 201.003, 1273.59, 290.967
5673, 0.00000, 1337.04, 322.33, 1164.07, 229.738, 1356.39, 330.868
5674, 0.00000, 1376.21, 340.166, 1225.31, 259.343, 1413.3, 358.405
5675, 0.00000, 1393.64, 348.486, 1243.58, 268.65, 1415.8, 359.195
5676, 0.00000, 1431.86, 366.991, 1295.68, 294.224, 1451.94, 376.784
5677, 0.00000, 1411.14, 356.757, 1268.03, 280.449, 1432.87, 367.823
5678, 0.00000, 1399.64, 352.568, 1240.04, 266.991, 1375.77, 339.936
5679, 0.00000, 1381.13, 343.051, 1242.98, 268.856, 1368.09, 335.971
5680, 0.00000, 1411.29, 357.708, 1252.02, 272.701, 1416.37, 360.51
5681, 0.00000, 1262.58, 285.349, 1109.23, 202.265, 1213.59, 259.676
5682, 0.00000, 1245.13, 276.154, 1114.73, 205.305, 1254.73, 280.585
5683, 0.00000, 1277.35, 290.073, 1156.23, 224.801, 1311.57, 306.848
5684, 0.00000, 1286.56, 294.797, 1165.9, 229.44, 1255.56, 277.965
5685, 0.00000, 1308.91, 305.703, 1167.61, 230.082, 1307.24, 303.875
5686, 0.00000, 1257.24, 280.793, 1092.02, 192.727, 1260.28, 281.06
5687, 0.00000, 1212.81, 260.442, 1023.52, 159.43, 1157.61, 231.035
5688, 0.00000, 1170.98, 240.181, 999.324, 147.939, 1130.31, 218.266
5689, 0.00000, 1207.48, 258.703, 1052.5, 175.089, 1191.19, 249.249
5690, 0.00000, 1129.19, 220.769, 953.648, 125.881, 1073.12, 190.652
5691, 0.00000, 1064.15, 188.503, 924.306, 111.511, 1044.72, 176.822
5692, 0.00000, 1120.11, 216.239, 965.511, 132.241, 1092.25, 200.585
5693, 0.00000, 1162.17, 237.46, 988.7, 143.843, 1105.17, 206.97
5694, 0.00000, 1212.35, 262.087, 1038.28, 168.248, 1168.67, 238.4
5695, 0.00000, 1250.02, 279.725, 1063.63, 180.307, 1241.22, 273.542
5696, 0.00000, 1266.56, 287.839, 1048.34, 172.053, 1253.57, 279.392
5697, 0.00000, 1271.81, 289.948, 1088.11, 192.199, 1292.66, 299.118
5698, 0.00000, 1291.69, 299.779, 1127.21, 211.615, 1290.39, 297.826
5699, 0.00000, 1307.25, 306.593, 1160.73, 227.911, 1296.64, 300.035
5700, 0.00000, 1359.38, 333.507, 1167.45, 231.618, 1318.81, 311.959
5701, 0.00000, 1325.74, 316.587, 1165.72, 230.883, 1293.63, 299.297
5702, 0.00000, 1297.71, 302.851, 1166.1, 231.092, 1296.54, 301.06
5703, 0.00000, 1298.38, 303.327, 1173.16, 234.982, 1268.86, 287.285
5704, 0.00000, 1318.71, 313.775, 1170.69, 233.736, 1274.1, 290.256
5705, 0.00000, 1295.84, 301.744, 1171.24, 233.736, 1278.34, 292.092
5706, 0.00000, 1263.54, 285.755, 1111.34, 203.691, 1237.22, 271.649
5707, 0.00000, 1340.7, 323.18, 1173.54, 233.4, 1258.12, 279.901
5708, 0.00000, 1341.31, 321.544, 1170.8, 231.07, 1293.82, 296.62
5709, 0.00000, 1276.36, 289.737, 1142.47, 217.816, 1255.64, 278.26
5710, 0.00000, 1275.68, 289.87, 1118.79, 206.19, 1227.34, 264.401
5711, 0.00000, 1209.51, 258.394, 1041.25, 168.242, 1208.3, 256.773
5712, 0.00000, 1149.81, 229.838, 1002.77, 150.108, 1119.17, 213.088
5713, 0.00000, 1092.88, 202.105, 948.188, 123.174, 1032.24, 169.631
5714, 0.00000, 1080.39, 196.184, 952.988, 125.97, 1059.09, 183.893
5715, 0.00000, 1035.62, 173.935, 907.929, 103.28, 995.376, 151.875
5716, 0.00000, 1062.12, 187.882, 903.344, 100.999, 989.308, 148.809
5717, 0.00000, 1039.78, 176.261, 904.703, 101.831, 1032.62, 171.174
5718, 0.00000, 1110.82, 211.265, 982.343, 140.75, 1089.57, 199.136
5719, 0.00000, 1143.14, 226.55, 1019.27, 158.77, 1141.47, 224.441
5720, 0.00000, 1189.44, 249.85, 1023.77, 160.417, 1206.79, 256.983
5721, 0.00000, 1300.18, 304.37, 1128.69, 212.774, 1276.31, 291.456
5722, 0.00000, 1360.98, 334.399, 1192.27, 244.07, 1352.35, 329.077
5723, 0.00000, 1365.75, 335.725, 1259.63, 278.035, 1376.52, 340.637
5724, 0.00000, 1438.64, 371.262, 1312.16, 303.532, 1451.52, 377.712
5725, 0.00000, 1417.54, 361.113, 1289.13, 292.141, 1425.95, 365.066
5726, 0.00000, 1393.71, 350.026, 1247.49, 271.419, 1402.16, 353.911
5727, 0.00000, 1410.53, 357.041, 1338.21, 316.836, 1433.51, 368.326
5728, 0.00000, 1406.32, 355.857, 1290.22, 292.889, 1402.42, 353.714
5729, 0.00000, 1392.72, 349.221, 1250.46, 272.217, 1354.05, 329.317
5730, 0.00000, 1377.65, 341.571, 1216.75, 255.158, 1340.15, 322.274
5731, 0.00000, 1311.94, 307.691, 1189.24, 240.938, 1323.66, 313.244
5732, 0.00000, 1395, 347.491, 1248.4, 269.112, 1371.12, 335.036
5733, 0.00000, 1326.05, 314.357, 1189.69, 240.808, 1317.1, 309.319
5734, 0.00000, 1271.18, 288.003, 1128.52, 210.952, 1240.4, 271.854
5735, 0.00000, 1241.63, 274.335, 1105.47, 200.223, 1200.05, 252.425
5736, 0.00000, 1175.18, 242.322, 1049.12, 173.04, 1141.98, 224.542
5737, 0.00000, 1126.13, 218.64, 1007.57, 152.965, 1087.65, 198.059
5738, 0.00000, 1063.95, 188.021, 947.083, 122.837, 1011.19, 159.751
5739, 0.00000, 1064.46, 188.317, 947.548, 123.204, 1027.97, 168.63
5740, 0.00000, 998.7, 155.151, 915.794, 107.545, 991.017, 150.194
5741, 0.00000, 1030.9, 171.398, 931.164, 115.078, 1017.01, 163.311
5742, 0.00000, 1079.65, 195.494, 974.262, 136.6, 1082.85, 196.402
5743, 0.00000, 1152.24, 232.046, 1022.48, 160.335, 1101.97, 205.202
5744, 0.00000, 1173.03, 241.345, 1063.51, 180.531, 1187.22, 247.973
5745, 0.00000, 1263.69, 286.192, 1155.24, 226.217, 1248.87, 278.073
5746, 0.00000, 1374.27, 341.277, 1235.15, 265.572, 1347.12, 326.841
5747, 0.00000, 1351.67, 329.268, 1215.57, 255.339, 1336.55, 321.087
5748, 0.00000, 1362.88, 335.408, 1229.92, 263.132, 1332.15, 319.323
5749, 0.00000, 1369.77, 338.113, 1256.67, 275.779, 1342.7, 323.838
5750, 0.00000, 1364.04, 334.813, 1276.36, 286.061, 1359.16, 332.061
5751, 0.00000, 1355.58, 331.036, 1250.94, 273.46, 1353.8, 330.024
5752, 0.00000, 1427.11, 366.907, 1296.58, 295.656, 1379.41, 342.172
5753, 0.00000, 1360.27, 332.728, 1257.58, 276.091, 1357.51, 331.255
5754, 0.00000, 1336.41, 321.292, 1237.07, 266.227, 1330.8, 318.155
5755, 0.00000, 1334.2, 319.138, 1203.07, 248.212, 1326.34, 314.719
5756, 0.00000, 1377.55, 339.01, 1281.84, 286.411, 1378.17, 339.431
5757, 0.00000, 1370.76, 336.356, 1246.2, 269.194, 1349.38, 325.937
5758, 0.00000, 1280.06, 291.989, 1188.4, 241.14, 1290.73, 297.255
5759, 0.00000, 1197.38, 252.501, 1100.97, 198.894, 1180.92, 243.529
5760, 0.00000, 1176.29, 242.807, 1086.93, 192.661, 1174.93, 241.632
5761, 0.00000, 1100.23, 205.795, 989.749, 144.131, 1038.16, 173.05
5762, 0.00000, 1091.92, 202.033, 992.157, 145.788, 1053.17, 181.319
5763, 0.00000, 1062.03, 187.312, 981.496, 140.812, 1022.09, 165.397
5764, 0.00000, 1036.42, 174.437, 959.261, 129.703, 1004.57, 156.782
5765, 0.00000, 1037.47, 174.881, 960.253, 130.03, 1011.41, 160.114
5766, 0.00000, 1124.35, 218.294, 1032.23, 165.877, 1079.31, 193.962
5767, 0.00000, 1107.45, 209.335, 1018.62, 158.646, 1092.16, 200.237
5768, 0.00000, 1158.67, 234.784, 1063.5, 180.882, 1133.89, 220.906
5769, 0.00000, 1238.38, 274.474, 1145.01, 221.845, 1235.74, 272.114
5770, 0.00000, 1287.94, 299.054, 1192.02, 245.181, 1256.29, 281.84
5771, 0.00000, 1367.14, 338.027, 1263.18, 280.061, 1328.86, 317.477
5772, 0.00000, 1346.12, 327.155, 1249.98, 273.781, 1339.01, 322.958
5773, 0.00000, 1401.16, 354.087, 1299.48, 297.81, 1380.99, 343.02
5774, 0.00000, 1432.76, 369.904, 1321.29, 308.501, 1400.67, 352.87
5775, 0.00000, 1435.95, 371.53, 1332.36, 314.146, 1390.77, 347.787
5776, 0.00000, 1403.84, 355.45, 1294.7, 295.381, 1383.83, 344.809
5777, 0.00000, 1382.2, 344.665, 1270.74, 283.378, 1358.33, 332.025
5778, 0.00000, 1387.59, 346.835, 1273.26, 284.165, 1362.38, 333.552
5779, 0.00000, 1343.55, 324.428, 1237.22, 265.659, 1311.84, 307.621
5780, 0.00000, 1394.45, 348.389, 1280.54, 286.172, 1350.13, 325.575
5781, 0.00000, 1327.47, 315.696, 1229.55, 261.605, 1304.5, 303.512
5782, 0.00000, 1250.34, 278.719, 1166.87, 231.617, 1228.59, 266.73
5783, 0.00000, 1217.54, 263.043, 1145.14, 221.513, 1218.68, 262.795
5784, 0.00000, 1192.29, 250.579, 1127.67, 213.289, 1190.92, 249.393
5785, 0.00000, 1112.32, 211.744, 1054.59, 177.385, 1094.76, 201.867
5786, 0.00000, 1053.48, 182.676, 984.157, 142.165, 1031.06, 170.019
5787, 0.00000, 1014.83, 163.265, 954.13, 127.13, 995.154, 151.946
5788, 0.00000, 1005.23, 158.614, 942.991, 121.548, 976.524, 142.509
5789, 0.00000, 1007.08, 159.102, 965.185, 132.773, 994.562, 151.642
5790, 0.00000, 1011.78, 161.709, 960.022, 130.38, 994.1, 151.778
5791, 0.00000, 1011.08, 161.399, 948.841, 124.453, 1004.31, 156.98
5792, 0.00000, 1021.14, 166.37, 929.753, 114.137, 1002.74, 155.75
5793, 0.00000, 1124.73, 218.136, 1038.17, 168.946, 1119.62, 214.777
5794, 0.00000, 1207.56, 259.307, 1102.45, 200.438, 1178.51, 243.834
5795, 0.00000, 1231.84, 270.649, 1139.09, 218.696, 1222.92, 265.731
5796, 0.00000, 1226.69, 268.162, 1142.22, 220.684, 1215.5, 262.059
5797, 0.00000, 1289.02, 298.564, 1206.87, 252.399, 1288.45, 298.28
5798, 0.00000, 1325.69, 317.272, 1221.99, 259.905, 1287.59, 297.559
5799, 0.00000, 1343.42, 326.503, 1219.08, 257.949, 1281.63, 294.365
5800, 0.00000, 1347.97, 328.36, 1251.75, 274.709, 1321.46, 314.638
5801, 0.00000, 1280.51, 294.78, 1174.85, 236.045, 1241.36, 274.354
5802, 0.00000, 1295.12, 300.61, 1200.29, 247.846, 1280.98, 293.455
5803, 0.00000, 1314.51, 308.828, 1218.33, 255.875, 1312.54, 307.804
5804, 0.00000, 1341.36, 322.126, 1237.29, 265.303, 1317.78, 310.117
5805, 0.00000, 1294.96, 299.992, 1172.87, 233.647, 1265.24, 284.598
5806, 0.00000, 1255.52, 281.035, 1131.93, 213.587, 1217.78, 261.553
5807, 0.00000, 1185.79, 246.32, 1099.93, 198.311, 1182.48, 244.287
5808, 0.00000, 1136.54, 222.308, 1058.84, 178.099, 1123, 214.878
5809, 0.00000, 1097.64, 204.035, 991.901, 144.953, 1100.9, 204.977
5810, 0.00000, 1053, 181.828, 969.384, 134.057, 1023.37, 165.795
5811, 0.00000, 1090.24, 200.8, 997.365, 148.331, 1061.7, 185.349
5812, 0.00000, 1083.98, 197.992, 995.271, 147.559, 1069.14, 189.329
5813, 0.00000, 1065.11, 188.282, 960.746, 129.917, 1057.75, 183.967
5814, 0.00000, 1097.84, 205.036, 1008.4, 154.032, 1063.48, 186.457
5815, 0.00000, 1052.12, 181.861, 934.864, 116.764, 1033.28, 171.238
5816, 0.00000, 1127.53, 219.367, 987.902, 142.887, 1124.79, 217.166
5817, 0.00000, 1194.02, 251.909, 1039.75, 168.431, 1204.15, 256.458
5818, 0.00000, 1300.23, 303.94, 1124.26, 209.45, 1295.75, 300.497
5819, 0.00000, 1328.39, 316.503, 1183.13, 238.433, 1354.83, 329.422
5820, 0.00000, 1374.08, 339.003, 1214.19, 253.394, 1362.72, 332.673
5821, 0.00000, 1390.08, 346.44, 1206.47, 249.069, 1420.6, 361.348
5822, 0.00000, 1438.44, 369.899, 1258, 274.546, 1471.24, 386.337
5823, 0.00000, 1439.03, 370.772, 1242.67, 266.752, 1442.39, 371.506
5824, 0.00000, 1488.54, 393.865, 1318.73, 303.963, 1499.72, 398.923
5825, 0.00000, 1432.8, 366.636, 1284.03, 287.222, 1468.6, 383.952
5826, 0.00000, 1427.8, 364.028, 1245.08, 267.258, 1388.46, 343.823
5827, 0.00000, 1482.54, 389.612, 1275.53, 280.887, 1441.6, 368.211
5828, 0.00000, 1524.98, 408.379, 1343.39, 313.592, 1519.41, 405.136
5829, 0.00000, 1475.01, 384.469, 1311.13, 297.695, 1506.7, 399.501
5830, 0.00000, 1460.79, 379.177, 1272.27, 279.986, 1422.57, 359.262
5831, 0.00000, 1378.21, 339.766, 1233.47, 262.414, 1373.06, 336.421
5832, 0.00000, 1313.71, 309.159, 1177.01, 235.357, 1328.8, 316.125
5833, 0.00000, 1319.49, 312.943, 1161.39, 228.088, 1333.22, 318.994
5834, 0.00000, 1305.5, 307.215, 1129.06, 212.53, 1265.71, 286.01
5835, 0.00000, 1263.61, 286.967, 1082.39, 189.608, 1222.29, 264.805
5836, 0.00000, 1239.01, 274.586, 1094.24, 195.814, 1227.21, 267.513
5837, 0.00000, 1241.29, 276.076, 1086.07, 191.906, 1231.72, 270.045
5838, 0.00000, 1304.4, 306.906, 1150.86, 223.89, 1340.37, 324.252
5839, 0.00000, 1257.02, 283.477, 1080.43, 188.528, 1254.8, 280.848
5840, 0.00000, 1267.09, 288.918, 1080.27, 188.551, 1265.22, 286.622
5841, 0.00000, 1334.09, 321.097, 1119.7, 207.075, 1358.34, 331.84
5842, 0.00000, 1392.62, 348.762, 1191.42, 241.99, 1391.06, 346.85
5843, 0.00000, 1457.91, 379.689, 1262.61, 276.593, 1472.78, 386.419
5844, 0.00000, 1446.37, 374.306, 1236.43, 263.321, 1434.91, 367.365
5845, 0.00000, 1448.74, 374.273, 1261.09, 275.163, 1465.74, 382.067
5846, 0.00000, 1460.65, 381.047, 1262.1, 275.971, 1446.84, 373.646
5847, 0.00000, 1426.11, 363.182, 1267.85, 279.044, 1453.73, 377.277
5848, 0.00000, 1439.83, 371.47, 1244.06, 267.506, 1396.43, 348.806
5849, 0.00000, 1385.35, 344.371, 1194.09, 242.921, 1380.46, 341.573
5850, 0.00000, 1344.45, 324.028, 1167.99, 230.125, 1342.29, 322.329
5851, 0.00000, 1375.44, 338.156, 1204.38, 247.185, 1397.47, 348.455
5852, 0.00000, 1502.07, 398.131, 1321.29, 302.942, 1451.88, 372.753
5853, 0.00000, 1477.16, 385.881, 1272.88, 279.349, 1447.07, 370.415
5854, 0.00000, 1388.58, 343.548, 1249.01, 268.755, 1393.36, 344.946
5855, 0.00000, 1377.2, 338.984, 1214.78, 252.589, 1351.07, 324.894
5856, 0.00000, 1288.68, 297.262, 1132.79, 213.704, 1290.75, 297.539
5857, 0.00000, 1285.13, 296.74, 1110.3, 202.699, 1286.63, 296.35
5858, 0.00000, 1276.19, 292.852, 1100.2, 198.226, 1266.25, 286.815
5859, 0.00000, 1262.2, 286.509, 1090.99, 194.175, 1266.63, 287.389
5860, 0.00000, 1225.43, 268.3, 1056.16, 176.632, 1218.99, 263.645
5861, 0.00000, 1273.16, 291.492, 1106.49, 201.848, 1285.18, 296.668
5862, 0.00000, 1317.87, 314.09, 1119.7, 207.95, 1290.62, 298.639
5863, 0.00000, 1395.61, 350.366, 1205.85, 249.328, 1348.34, 325.268
5864, 0.00000, 1399.74, 351.858, 1203.54, 247.601, 1421.59, 361.329
5865, 0.00000, 1411.74, 357.525, 1237.29, 264.613, 1405.73, 353.232
5866, 0.00000, 1412.09, 357.587, 1249.28, 270.461, 1408.89, 354.751
5867, 0.00000, 1486.54, 393.035, 1332.6, 311.15, 1501.37, 399.965
5868, 0.00000, 1453.92, 377.676, 1278.16, 284.652, 1476.97, 388.259
5869, 0.00000, 1458.39, 380.005, 1265.98, 277.919, 1449.02, 374.275
5870, 0.00000, 1451.84, 377.006, 1267.02, 279.117, 1437.2, 368.982
5871, 0.00000, 1424.55, 363.799, 1248.05, 270.192, 1432.83, 367.858
5872, 0.00000, 1447.51, 375.098, 1263.3, 277.025, 1392.22, 346.401
5873, 0.00000, 1397.35, 349.63, 1222.87, 257, 1395.64, 348.448
5874, 0.00000, 1374.42, 338.592, 1197.93, 244.667, 1373.63, 337.971
5875, 0.00000, 1398.86, 349.079, 1195.52, 242.478, 1404.82, 351.59
5876, 0.00000, 1446.85, 370.531, 1261.11, 273.057, 1420.66, 356.52
5877, 0.00000, 1424.92, 360.521, 1231.94, 258.99, 1400.05, 346.586
5878, 0.00000, 1373.94, 336.034, 1195.93, 241.825, 1363.24, 329.221
5879, 0.00000, 1316.7, 310.22, 1127.75, 210.029, 1274.79, 287.93
5880, 0.00000, 1272.08, 288.772, 1099.32, 196.816, 1275.8, 289.703
5881, 0.00000, 1264.4, 286.311, 1095.26, 195.294, 1270.74, 288.098
5882, 0.00000, 1243.01, 276.392, 1067.19, 181.696, 1221.71, 264.234
5883, 0.00000, 1210.27, 260.263, 1052.48, 174.917, 1229.71, 269.006
5884, 0.00000, 1188.49, 250.079, 1010.42, 153.979, 1162.11, 235.192
5885, 0.00000, 1250.84, 280.434, 1112.37, 204.887, 1289.21, 298.758
5886, 0.00000, 1318.55, 313.002, 1191.62, 243.644, 1335.31, 320.356
5887, 0.00000, 1358.59, 332.297, 1174, 233.78, 1359.48, 330.992
5888, 0.00000, 1305.41, 305.317, 1134.19, 213.567, 1365.52, 333.696
5889, 0.00000, 1366.66, 336.027, 1163.02, 228.079, 1410.09, 356.133
5890, 0.00000, 1418.48, 361.845, 1210.17, 251.457, 1424.24, 363.499
5891, 0.00000, 1384.17, 344.558, 1229.67, 261.149, 1400.52, 351.301
5892, 0.00000, 1310.89, 307.99, 1156.18, 224.855, 1332.81, 317.801
5893, 0.00000, 1288.08, 296.717, 1151.9, 223.039, 1324.12, 313.939
5894, 0.00000, 1320.35, 313.203, 1178.3, 236.39, 1346.58, 325.686
5895, 0.00000, 1308.01, 306.219, 1195.27, 245.104, 1356.5, 330.522
5896, 0.00000, 1256.02, 281.73, 1101.9, 198.61, 1237.47, 271.572
5897, 0.00000, 1278.39, 292.805, 1108.57, 201.673, 1261.24, 283.063
5898, 0.00000, 1215.32, 260.675, 1059.56, 176.868, 1212.33, 258.257
5899, 0.00000, 1284.09, 294.261, 1082.5, 187.377, 1236.21, 268.931
5900, 0.00000, 1361.23, 330.089, 1181.88, 235.191, 1327.68, 312.362
5901, 0.00000, 1301.14, 300.722, 1133.49, 211.404, 1317.15, 306.996
5902, 0.00000, 1241.69, 272.321, 1083.47, 187.606, 1248.3, 274.201
5903, 0.00000, 1188.14, 247.35, 1023.09, 158.845, 1163.14, 233.194
5904, 0.00000, 1136.17, 222.598, 963.415, 129.726, 1141.07, 223.817
5905, 0.00000, 1117.77, 214.096, 980.97, 139.233, 1116.59, 212.205
5906, 0.00000, 1065.55, 188.008, 946.185, 121.922, 1116.32, 213.021
5907, 0.00000, 1082.85, 197.281, 960.531, 129.441, 1067.64, 188.009
5908, 0.00000, 1118.03, 214.562, 996.019, 147.204, 1099.83, 204.109
5909, 0.00000, 1102.44, 207.412, 942.352, 120.098, 1070.29, 189.582
5910, 0.00000, 1197.11, 254.627, 1021.42, 159.492, 1163.25, 235.956
5911, 0.00000, 1235.16, 272.124, 1047.03, 171.386, 1219.41, 262.906
5912, 0.00000, 1218.8, 263.295, 1051.72, 173.413, 1216.24, 260.914
5913, 0.00000, 1322.94, 314.677, 1144.85, 219.421, 1302.02, 303.26
5914, 0.00000, 1332.21, 318.637, 1199.81, 246.97, 1337.89, 320.951
5915, 0.00000, 1331.43, 319.024, 1164.07, 229.203, 1325.41, 315.133
5916, 0.00000, 1294.75, 300.607, 1146.56, 220.755, 1333.58, 320.055
5917, 0.00000, 1235.06, 271.566, 1104.96, 200.528, 1243.61, 275.222
5918, 0.00000, 1273.81, 291.125, 1152.41, 224.46, 1271.65, 289.469
5919, 0.00000, 1218.91, 263.636, 1132.81, 215.16, 1221.78, 264.574
5920, 0.00000, 1248.59, 278.534, 1145.77, 221.389, 1234.33, 270.476
5921, 0.00000, 1207.64, 257.911, 1090.29, 193.673, 1219.21, 263.392
5922, 0.00000, 1189.01, 248.281, 1098.76, 197.791, 1208.84, 257.674
5923, 0.00000, 1210.79, 259.277, 1068.31, 181.94, 1149.27, 226.992
5924, 0.00000, 1256.73, 280.841, 1119.81, 206.632, 1218.63, 260.612
5925, 0.00000, 1242.7, 274.053, 1125.22, 209.671, 1225.95, 264.775
5926, 0.00000, 1164.04, 235.403, 1056.58, 176.249, 1140.25, 222.784
5927, 0.00000, 1105.63, 207.428, 1003.04, 150.093, 1099.63, 203.324
5928, 0.00000, 1035.17, 172.608, 937.117, 117.603, 1021.14, 164.551
5929, 0.00000, 991.175, 151.195, 904.266, 101.378, 945.532, 126.374
5930, 0.00000, 947.753, 129.296, 867.098, 82.797, 916.492, 112.022
5931, 0.00000, 956.197, 133.617, 877.243, 88.0271, 933.504, 120.722
5932, 0.00000, 986.986, 149.396, 896.309, 97.783, 985.589, 147.879
5933, 0.00000, 985.648, 148.813, 896.77, 97.9974, 967.176, 138.333
5934, 0.00000, 1027.65, 169.812, 930.978, 115.136, 1006.07, 157.684
5935, 0.00000, 1064.86, 187.871, 970.492, 134.445, 1039.59, 173.643
5936, 0.00000, 1089.01, 199.668, 985.255, 141.464, 1089.98, 199.073
5937, 0.00000, 1081.87, 196.35, 966.655, 132.288, 1074.72, 191.756
5938, 0.00000, 1130.34, 220.489, 1013.87, 156.152, 1144.46, 227.136
5939, 0.00000, 1184.98, 248.464, 1053.73, 176.215, 1171.68, 240.742
5940, 0.00000, 1149.94, 230.705, 1035.19, 166.953, 1119.77, 214.236
5941, 0.00000, 1115.72, 213.505, 1021.4, 160.181, 1100.86, 204.713
5942, 0.00000, 1096.69, 204.422, 986.32, 142.576, 1054.69, 181.469
5943, 0.00000, 1094.64, 203.389, 984.983, 142.134, 1061.93, 185.576
5944, 0.00000, 1064.17, 187.817, 975.706, 137.447, 1042.31, 175.514
5945, 0.00000, 1045.95, 179.276, 933.202, 116.012, 1019.31, 164.237
5946, 0.00000, 1021.9, 166.789, 913.233, 105.943, 1003.46, 156.143
5947, 0.00000, 1010.9, 160.421, 924.824, 111.488, 989.464, 148.324
5948, 0.00000, 1089.04, 198.893, 973.732, 135.241, 1077.69, 192.073
5949, 0.00000, 1079.14, 193.755, 975.306, 136.064, 1075.23, 190.749
5950, 0.00000, 1060.86, 184.977, 975.781, 136.826, 1050.96, 179.088
5951, 0.00000, 1002.61, 156.016, 926.06, 112.052, 990.044, 148.703
5952, 0.00000, 953.807, 132.081, 884.023, 91.3434, 946.198, 127.191
5953, 0.00000, 963.007, 137.119, 879.945, 89.4343, 930.957, 119.515
5954, 0.00000, 910.565, 110.652, 831.684, 65.1164, 881.547, 94.5582
5955, 0.00000, 905.781, 108.474, 822.202, 60.2496, 889.954, 99.19
5956, 0.00000, 852.959, 81.1589, 799.005, 48.6047, 846.527, 76.8191
5957, 0.00000, 876.812, 93.8807, 805.959, 52.2809, 867.915, 88.1366
5958, 0.00000, 916.096, 113.512, 846.254, 72.5575, 911.045, 109.86
5959, 0.00000, 900.077, 105.838, 812.427, 55.2592, 875.996, 91.8514
5960, 0.00000, 899.434, 105.263, 805.71, 51.5191, 868.965, 88.0134
5961, 0.00000, 983.693, 147.516, 907.517, 103.375, 992.643, 151.139
5962, 0.00000, 1010.14, 160.828, 936.859, 118.228, 1022, 165.94
5963, 0.00000, 1055.48, 183.852, 969.942, 135.036, 1056.84, 183.561
5964, 0.00000, 1044.46, 177.972, 960.776, 130.236, 1040.79, 175.189
5965, 0.00000, 1026.7, 169.303, 921.251, 110.119, 1034.37, 172.161
5966, 0.00000, 1080.55, 196.573, 978.623, 139.15, 1063.66, 186.728
5967, 0.00000, 1167.96, 239.961, 1072.02, 185.934, 1142.15, 225.647
5968, 0.00000, 1132.04, 221.664, 1041.85, 170.622, 1122.53, 215.979
5969, 0.00000, 1120.71, 216.052, 1023.54, 161.439, 1108.46, 209.185
5970, 0.00000, 1111.21, 211.299, 1005.74, 152.335, 1097.57, 203.359
5971, 0.00000, 1080.3, 195.094, 1005.8, 152.265, 1094.12, 201.372
5972, 0.00000, 1165.41, 236.51, 1090.75, 194.143, 1152.26, 229.135
